ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x15001,CUS_0xa8d6,August,Christiaan Hetznerh,27,176-81-8639,Journalist,31263.7,2812.308333333333,4,6,1,0,,7,0,4.13,5.0,Good,1086.65,37.80985699256547,31 Years and 8 Months,No,0.0,113.00215471556696,Low_spent_Medium_value_payments,448.2286786177663,Standard
0x1500d,CUS_0x74a3,August,Hilaryy,4536,630-80-7645,Developer,30936.69,2416.0575,4,5,17,1,Auto Loan,10,12,19.18,11.0,Standard,785.88,28.352863891914893,33 Years and 0 Months,Yes,21.485555424863183,__10000__,Low_spent_Small_value_payments,207.25604032543592,Poor
0x15019,CUS_0x494b,August,rian Wintere,16,710-98-6480,Engineer,8984.62,575.7183333333334,8,4,18,7,"Auto Loan, Personal Loan, Auto Loan, Credit-Builder Loan, Student Loan, Personal Loan, and Credit-Builder Loan",11,11,14.27,9.0,Standard,720.17,29.61205663167473,16 Years and 9 Months,Yes,31.08619500314969,57.2150730859356,Low_spent_Medium_value_payments,249.27056524424805,Standard
0x15025,CUS_0x9247,August,Jessicad,35,326-71-1514,Media_Manager,52385.58,4492465,4,6,6,4,"Home Equity Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",12,19,14.99,6.0,Standard,184.38,37.186596204569774,27 Years and 9 Months,Yes,166.05563062899975,75.50233951074334,High_spent_Large_value_payments,447.68852986025695,Standard
0x15031,CUS_0x3264,August,Rodrigog,48,215-89-1175,Musician,20662.84,1663.9033333333334,3,3,5,4,"Not Specified, Not Specified, Home Equity Loan, and Mortgage Loan",20,15,7.23,4.0,Standard,699.36,34.13783740073,18 Years and 6 Months,No,39.90889439441064,58.619086021057825,High_spent_Medium_value_payments,317.8623529178649,Standard
0x1503d,CUS_0x7fc3,August,Mincerj,19,733-71-6520,Teacher,139144.84,11572.403333333335,2,4,11,3,"Student Loan, Personal Loan, and Home Equity Loan",9,3,1.76,777.0,_,715.98,39.68150508926313,25 Years and 5 Months,No,323.1234838791985,807.7134524013381,Low_spent_Medium_value_payments,306.4033970527966,Good
0x15049,CUS_0x139b,August,Chen Aizhuk,46,346-99-5140,Scientist,29313.3,2151775,4,5,1,3,"Credit-Builder Loan, Home Equity Loan, and Not Specified",-1,4,5.95,7.0,Good,341.96,28.195616006798396,32 Years and 5 Months,No,52.21702036238042,128.96051975666418,High_spent_Small_value_payments,293.99995988095543,Good
0x15055,CUS_0x7af8,August,Nishant Kumaru,39,751-11-3630,Manager,33891.6,3122.3,8,10,24,6,"Mortgage Loan, Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, Home Equity Loan, and Debt Consolidation Loan",38,18_,28.46,12.0,Bad,3829.12,26.34141207452508,12 Years and 2 Months,Yes,85.64964244438245,291.0974482632022,Low_spent_Small_value_payments,225.4829092924154,Standard
0x15061,CUS_0x94f4,August,Claree,32,092-79-1687,Mechanic,40196.9,3139.0425724561433,2,5,7,1,Home Equity Loan,0,13,14.07,4.0,_,613.9,33.80697707970189,20 Years and 0 Months,No,272.69762999584054,87.2639418176793,High_spent_Small_value_payments,490.81168906367105,Good
0x1506d,CUS_0x2da2,August,Foo Yunp,46,029-33-0758,Architect,20318.97_,1463.2475000000004,3,3,17,6,"Credit-Builder Loan, Debt Consolidation Loan, Auto Loan, Auto Loan, Personal Loan, and Payday Loan",13,13,16.14,13.0,Standard,2097.84,39.09683599391328,12 Years and 5 Months,Yes,94.5700224480482,86.2864577183239,Low_spent_Small_value_payments,255.4682698336279,Standard
0x15079,CUS_0x82b,August,Bakerc,35,468-43-3883,Architect,16784.74,1133.7283333333335,7,10,23,5,"Not Specified, Home Equity Loan, Payday Loan, Payday Loan, and Debt Consolidation Loan",52,17,29.57,14.0,Bad,4174.75,34.320902789378735,3 Years and 4 Months,Yes,58.5658081096479,__10000__,High_spent_Medium_value_payments,284.18707806516204,Standard
0x15085,CUS_0xa69f,August,Pedro day,38,685-51-3320,Teacher,8475.64,794.3033333333333,10,10,22,3,"Personal Loan, Credit-Builder Loan, and Credit-Builder Loan",50,25,5.76,11.0,Bad,2033.14,36.9403104107531,10 Years and 3 Months,Yes,12.792122582684335,98.34895696507351,Low_spent_Small_value_payments,258.2892537855755,Poor
0x15091,CUS_0x1572,August,Martin Pettys,39,031-16-3010,Engineer,83384.2,7080.6833333333325,3,9,24,3,"Student Loan, Debt Consolidation Loan, and Personal Loan",27,11,15.14,9.0,Standard,2613.85,28.4555658590812,12 Years and 6 Months,Yes,112.01041472425284,105.62448547960452,High_spent_Large_value_payments,730.433433129476,Standard
0x1509d,CUS_0x12c1,August,Michelek,48,902-44-7100,Manager,85760.85,7172.7375,2,6,5,4,"Student Loan, Home Equity Loan, Home Equity Loan, and Credit-Builder Loan",16,3,10.92,3.0,Good,695.2,28.054554003105608,31 Years and 3 Months,No,171.43019791284397,515.1066585275688,Low_spent_Large_value_payments,300.7368935595873,Poor
0x150a9,CUS_0x8a8e,August,Yereth Rosend,35,#F%$D@*&8,Lawyer,80661.32,6551.776666666668,5,4,30,4,"Debt Consolidation Loan, Not Specified, Credit-Builder Loan, and Not Specified",5,15,9.58,5.0,Standard,1482.15,33.60816609228138,7 Years and 10 Months,Yes,135.56247407463508,232.773326525554,High_spent_Medium_value_payments,536.8418660664777,Poor
0x150b5,CUS_0xa01f,August,Aquinov,30,674-35-4435,Mechanic,79657.0,,7,10,31,9,"Auto Loan, Payday Loan, Payday Loan, Payday Loan, Student Loan, Auto Loan, Student Loan, Credit-Builder Loan, and Payday Loan",26,17,17.42,17.0,Bad,3189.0,39.11736688831756,4 Years and 2 Months,Yes,950.8845835478024,265.39175492633456,High_spent_Medium_value_payments,254.79885716389146,Standard
0x150c1,CUS_0x2246,August,Michaell,18,869-97-4157,Media_Manager,79708.89,,4,5,17,2,"Home Equity Loan, and Student Loan",24,19,4.01,7.0,Standard,1262.12,29.70312442014462,28 Years and 5 Months,NM,125.39965851243338,211.3632131024166,High_spent_Small_value_payments,582.5778783851501,Standard
0x150cd,CUS_0xb457,August,Emily Flitteru,19,#F%$D@*&8,Entrepreneur,14363.23,,9,6,32,5,"Student Loan, Payday Loan, Debt Consolidation Loan, Payday Loan, and Home Equity Loan",37,16,23.95,12.0,Bad,2802.45,24.67654381658723,1 Years and 9 Months,Yes,53.600350818955576,51.6035241283873,Low_spent_Medium_value_payments,290.48970838599047,Standard
0x150d9,CUS_0x60f1,August,Emeliay,25,199-66-4993,Lawyer,16479.14,971.3620917192841,7,6,15,-100,"Debt Consolidation Loan, and Debt Consolidation Loan",32,22,19.58,12.0,Bad,2089.58,38.38045547207383,13 Years and 2 Months,Yes,125.99581398478716,59.32413266775151,Low_spent_Small_value_payments,318.3057949615105,Poor
0x150e5,CUS_0x42e6,August,Angela Moons,30_,811-31-7920,Manager,25389.26,1954.7716666666665,5,3,6,3,"Home Equity Loan, Home Equity Loan, and Payday Loan",15,12,6.82,0.0,Standard,242.65,30.258081250404572,31 Years and 5 Months,Yes,60.303433908671494,__10000__,Low_spent_Large_value_payments,341.04846544343593,Good
0x150f1,CUS_0x7cb9,August,Noeli,37,599-00-9018,Media_Manager,92705.84,,8,7,11,0,,8,12,9.81,0.0,Good,633.13,34.54195615184809,16 Years and 4 Months,No,0.0,160.30025201951852,High_spent_Large_value_payments,875.4484146471483,Poor
0x150fd,CUS_0x69f3,August,Harryh,22,297-20-4230,Engineer,46841.92,3734.4933333333333,3,4,13,4,"Student Loan, Debt Consolidation Loan, Personal Loan, and Payday Loan",21,19,18.32,5.0,_,1483.22,24.41131398519019,5 Years and 9 Months,Yes,149.39035924729075,56.845789515315936,High_spent_Large_value_payments,407.2131845707265,Good
0x15109,CUS_0x84bf,August,Jonathan Stempeli,34,561-98-8315,_______,19433.48,,6,7,33,6,"Debt Consolidation Loan, Debt Consolidation Loan, Payday Loan, Home Equity Loan, Payday Loan, and Credit-Builder Loan",36,20,22.15,8.0,Bad,3596.69,41.12297322017415,7 Years and 2 Months,Yes,143.37832316316204,85.57697308646927,Low_spent_Small_value_payments,301.353112291924,Standard
0x15115,CUS_0x2b51,August,Kelvinq,26,670-39-4075,Writer,47456.32,,1310,3,10,-100,"Credit-Builder Loan, Not Specified, Not Specified, and Auto Loan",11,15,6.17,0.0,_,45.94,27.01036144671896,20 Years and 3 Months,Yes,112.73366717924436,148.5124026900768,Low_spent_Small_value_payments,429.52326346401225,Standard
0x15121,CUS_0xa2a1,August,Felsenthalc,35,688-88-7277,Developer,18419.57,1243.9641666666666,4,4,10,1,Auto Loan,14,7,9.08,1.0,_,699.06,28.6119121317209,25 Years and 5 Months,NM,9.803353349475836,129.35825071333434,Low_spent_Small_value_payments,275.2348126038565,Standard
0x1512d,CUS_0x99f1,August,Laurenf,27,983-66-2995,_______,30976.75,,8,660,1,1,Auto Loan,5,8,7.69,5.0,_,267.22,33.435005994949506,26 Years and 2 Months,No,23.81773147655466,,High_spent_Small_value_payments,447.9075909564256,Standard
0x15139,CUS_0x8b18,August,Danielj,41,#F%$D@*&8,Writer,61043.61,5052.9675,9,5,30,6_,"Auto Loan, Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, Payday Loan, and Student Loan",47,16,27.17,17.0,Bad,2653.72,30.50295893605521,9 Years and 10 Months,Yes,235.45037982977038,71.30281528681586,High_spent_Medium_value_payments,448.5435548834137,Poor
0x15145,CUS_0xbfeb,August,Jasonz,41,366-30-8489,Developer,68078.6_,5651.216666666667,3,3,29,2,"Debt Consolidation Loan, and Mortgage Loan",23,14,8.54,7.0,_,1994.72,39.110976710012004,13 Years and 6 Months,Yes,64.44340295141836,152.08418075877125,Low_spent_Large_value_payments,618.5940829564772,Poor
0x15151,CUS_0xa7f8,August,Nanetten,41,741-64-6836,Manager,88709.79000000002,7636.482500000001,4,5,11,0,,15,12,11.09,2.0,Good,1452.43,43.29864014993829,NA,No,0.0,64.006855301114,High_spent_Large_value_payments,939.6413946988863,Good
0x1515d,CUS_0x529b,August,Katem,32,222-81-7309,Developer,43900.02,,8,8,30,4,"Student Loan, Home Equity Loan, Payday Loan, and Home Equity Loan",15,16,14.4,15.0,Standard,2597.2,36.130463741393015,16 Years and 0 Months,Yes,111.51960804411614,281.87574085396113,Low_spent_Small_value_payments,251.43815110192287,Poor
0x15169,CUS_0x386e,August,Shirbonh,22,610-24-1396,Scientist,17399.43_,,8,9,21,2,"Mortgage Loan, and Debt Consolidation Loan",19,25,9.03,10.0,Bad,1444.19,34.869338456905,6 Years and 5 Months,Yes,27.103287048595227,41.06608519914658,Low_spent_Large_value_payments,350.4258777522582,Poor
0x15175,CUS_0x1dac,August,Dhanya Skariachanr,29_,235-35-8527,Mechanic,72886.08_,5805.84,882,9,30,9,"Credit-Builder Loan, Student Loan, Home Equity Loan, Home Equity Loan, Auto Loan, Credit-Builder Loan, Auto Loan, Home Equity Loan, and Home Equity Loan",58,17,18.19,9.0,Bad,3839.64,38.56716503066517,7 Years and 11 Months,Yes,331.71951010181215,,Low_spent_Medium_value_payments,299.9934763774976,Poor
0x15181,CUS_0xa742,August,Grahamn,27,143-37-1481,Accountant,16474.49,1165.8741666666667,8,3,23,5,"Home Equity Loan, Credit-Builder Loan, Personal Loan, Student Loan, and Debt Consolidation Loan",3,10,15.36,15.0,Standard,1538.62,39.11833279576995,18 Years and 2 Months,Yes,68.4496453041275,56.947199032143224,Low_spent_Small_value_payments,281.190572330396,Poor
0x1518d,CUS_0xa82c,August,Eva Kuehnenm,22,752-16-2968,Media_Manager,25838.55,2163.2125,4,3,15,1,Credit-Builder Loan,26,15,11.73,2.0,Standard,6.41,25.355289752247057,24 Years and 9 Months,Yes,21.34436196082464,240.39195721167405,Low_spent_Small_value_payments,244.5849308275013,Standard
0x15199,CUS_0xa1de,August,Antonellap,32,285-30-2522,Teacher,9662195,885.1829166666665,6,7,6,5,"Home Equity Loan, Debt Consolidation Loan, Personal Loan, Home Equity Loan, and Payday Loan",7,17,12.25,8.0,Standard,656.57,35.47344894086251,12 Years and 11 Months,Yes,29.54006209286787,57.571222266358454,Low_spent_Small_value_payments,291.4070073074404,Standard
0x151a5,CUS_0x79ff,August,Michael Szabov,39,885-50-0108,Mechanic,11850985,930.5820833333332,7,7,16,4,"Auto Loan, Credit-Builder Loan, Home Equity Loan, and Credit-Builder Loan",12,10,_,0.0,Standard,818.71,34.29777964437312,29 Years and 5 Months,NM,23.99855953914333,104.73407501201393,!@9#%8,254.3255737821761,Poor
0x151b1,CUS_0x3f5,August,Natalie Thomasp,30,335-62-4040,Mechanic,30022.71,2684.8925,3,7,6,4,"Home Equity Loan, Mortgage Loan, Not Specified, and Personal Loan",9,2,3.06,1.0,_,1071.33,33.5697551169139,26 Years and 6 Months,No,62.22228530782847,75.81759135579897,Low_spent_Large_value_payments,400.4493733363725,Poor
0x151bd,CUS_0xc2c5,August,Leika Kiharal,42,563-08-0705,Mechanic,9221.27,794.4391666666667,7,9,23,6,"Debt Consolidation Loan, Not Specified, Home Equity Loan, Auto Loan, Credit-Builder Loan, and Not Specified",47,19,21.41,12.0,Bad,3707.9,30.973972235327025,12 Years and 8 Months,Yes,28.847434503906317,54.478477649500654,High_spent_Small_value_payments,256.1180045132597,Standard
0x151c9,CUS_0x9acb,August,Slaterk,20_,955-93-2132,Developer,47406.22,,4,7,20,0,,11,13,1.37,1.0,_,890.19,28.499489807325745,30 Years and 5 Months,No,0.0,396.8836451322495,Low_spent_Small_value_payments,265.7681882010839,Standard
0x151d5,CUS_0x80e2,August,Reiji Murail,36,854-78-0713,Engineer,89891.43000000002,7459.9525,1069,3,8,0,,29,9_,6.98,2.0,Standard,1468.45,29.606152383322353,16 Years and 0 Months,No,0.0,261.78050066834857,High_spent_Medium_value_payments,734.2147493316513,Standard
0x151e1,CUS_0x5625,August,er Ingridi,36,859-74-5676,Musician,125155.2,10231.6,1,4,9,3,"Student Loan, Auto Loan, and Mortgage Loan",21,7,10.7,2.0,Good,50.83,30.56243184160686,26 Years and 6 Months,No,169.62722750981052,134.95984164023022,High_spent_Large_value_payments,958.5729308499592,Poor
0x151ed,CUS_0xba94,August,Annikav,42,607-98-2198,Entrepreneur,18675.65,1548.3041666666668,3,6,18,2,"Payday Loan, and Not Specified",8,18,11.52,11.0,_,1352.15,38.40032075079973,8 Years and 5 Months,Yes,16.528702751280758,129.82770893245134,Low_spent_Small_value_payments,298.4740049829346,Standard
0x151f9,CUS_0x4460,August,Daveyx,54,909-64-1351,Accountant,14566335,1105.86125,4,5,7,3,"Personal Loan, Auto Loan, and Auto Loan",17,13,6.22,3.0,Good,765.44,40.035934232790865,30 Years and 10 Months,No,19.082334556055624,59.85784043265989,High_spent_Small_value_payments,291.64595001128447,Good
0x15205,CUS_0xc0b3,August,Grantg,44,973-12-0733,Scientist,15990655,1244.5545833333333,7,3,17,5,"Credit-Builder Loan, Mortgage Loan, Student Loan, Student Loan, and Credit-Builder Loan",6,17,11.85,8.0,Standard,1214.53,39.14277658837066,14 Years and 8 Months,NM,53.91846893142056,106.10635274011145,Low_spent_Small_value_payments,254.43063666180137,Poor
0x15211,CUS_0xc42f,August,Harrod,16,648-38-4326,Architect,7160.96,471.9786286476618,7,10,28,7,"Student Loan, Credit-Builder Loan, Home Equity Loan, Auto Loan, Credit-Builder Loan, Personal Loan, and Auto Loan",44,15,3.2,12.0,Bad,2372.51,38.926022294258644,9 Years and 10 Months,Yes,66.40999880665936,18.829378728262046,Low_spent_Small_value_payments,295.70332715075006,Poor
0x1521d,CUS_0x1343,August,Aubinm,21,443-92-7114,Teacher,125280.36,10704.03,0,5,3,4,"Debt Consolidation Loan, Student Loan, Home Equity Loan, and Mortgage Loan",2,5,11.69,0.0,Good,1388.43,32.426284137939646,NA,No,305.72277620000597,145.34336201210874,High_spent_Large_value_payments,859.3368617878853,Good
0x15229,CUS_0x6058,August,Jonasl,38,159-06-4178,Journalist,113085.87,9531.8225,4,4,11,1,Auto Loan,12,1,8.37,4.0,Good,240.56,29.064264592184443,30 Years and 3 Months,No,81.1029928492631,711.5915370633314,Low_spent_Large_value_payments,430.4877200874055,Poor
0x15235,CUS_0x268b,August,Andrea Shalal-Esag,28,647-38-6615,Scientist,61035.4,,9,5,21,4,"Payday Loan, Payday Loan, Payday Loan, and Student Loan",58,27,9.64,10.0,Bad,2490.34,37.54670419671723,6 Years and 9 Months,Yes,186.81746933496882,,High_spent_Medium_value_payments,441.3469904666449,Standard
0x15241,CUS_0x59f5,August,Jessica Toonkelp,32,099-38-8985,Scientist,132123.84,10895.32,0,2,1,0,,10,9,1.45,2.0,Good,1445.31,37.03431702510254,24 Years and 10 Months,No,0.0,158.2131131252718,High_spent_Large_value_payments,1171.3188868747282,Good
0x1524d,CUS_0x1ec5,August,Jonathan Leffd,34,042-68-5885,Accountant,36802.82,,4,3,7,1,Not Specified,15,14,6.06,2.0,Good,190.98,26.6474381489926,32 Years and 6 Months,NM,379.6830160097123,104.1844002405932,High_spent_Small_value_payments,403.0602487368873,Standard
0x15259,CUS_0x4ae9,August,Philip Pullellai,51,573-66-1824,Scientist,121962.9,10055575,0,4,11,3,"Student Loan, Personal Loan, and Mortgage Loan",9,5,5.66,5.0,Good,339.01,43.01573308927925,31 Years and 3 Months,NM,182.09792085799057,301.0147469342876,High_spent_Medium_value_payments,772.4448322077219,Standard
0x15265,CUS_0xae2e,August,Afanasievar,27,909-46-6100,_______,20043.26,1385.2716666666665,7,10,25,6,"Not Specified, Home Equity Loan, Credit-Builder Loan, Debt Consolidation Loan, Student Loan, and Personal Loan",31,18,31.86,11.0,Bad,3713.24,39.05533118362326,NA,Yes,89.29738541734844,75.34307174683364,!@9#%8,243.88670950248456,Standard
0x15271,CUS_0x1a53,August,Petersono,38_,425-07-1650,Manager,28360.5_,,8,5,14,2,"Auto Loan, and Auto Loan",10,21,11.26,8.0,Standard,2404.64,28.549449307230592,14 Years and 6 Months,Yes,45.170325410305004,87.43881429385611,!@9#%8,366.02836029583887,Standard
0x1527d,CUS_0x33bc,August,Alison Griswoldl,42,#F%$D@*&8,Engineer,17468.19,1453.6825,10,6,25,3,"Mortgage Loan, Home Equity Loan, and Mortgage Loan",53,12,8.2,10.0,Standard,1495.9,33.2155693144023,11 Years and 6 Months,NM,23.267794352186765,,High_spent_Medium_value_payments,344.117812735984,Poor
0x15289,CUS_0xbfef,August,Carrieb,47,245-34-2752,Media_Manager,179078.28,15115.19,2,4,2,4,"Payday Loan, Mortgage Loan, Mortgage Loan, and Personal Loan",7,7,5.26,7.0,Good,723.9,37.96342360726089,31 Years and 5 Months,No,585.383131798558,545.8045772176737,Low_spent_Large_value_payments,650.3312909837687,Poor
0x15295,CUS_0x8f68,August,Tom Berginu,19,302-10-7307,Musician,82659.32,6796.851833080382,10,7,32,9,"Payday Loan, Payday Loan, Payday Loan, Home Equity Loan, Home Equity Loan, Credit-Builder Loan, Not Specified, Personal Loan, and Student Loan",60,22,31.59,11.0,Bad,3492.03,26.02605765365997,1 Years and 9 Months,Yes,384.2426848072856,68.23475397873264,High_spent_Large_value_payments,360.9750614669343,Poor
0x152a1,CUS_0x4dfb,August,Ryan Vlastelicac,33,618-74-3788,Architect,119809.72,9939.143333333332,0,2,11,0,,14,6,6.2,2.0,_,542.7,29.36279551241099,19 Years and 5 Months,No,0.0,443.66590875758277,Low_spent_Medium_value_payments,830.2484245757506,Standard
0x152ad,CUS_0x8e40,August,Pedros,6189,173-90-1716,Journalist,73971.16,6051.263333333332,6,9,33,7,"Debt Consolidation Loan, Student Loan, Credit-Builder Loan, Payday Loan, Home Equity Loan, Not Specified, and Payday Loan",33,21_,19.3,11.0,Bad,3528.13,23.175730762473087,6 Years and 0 Months,Yes,330.2859170223075,241.1227739551325,High_spent_Medium_value_payments,283.71764235589336,Standard
0x152b9,CUS_0xa3c,August,Rick Rothackerm,27,054-73-9178,Accountant,14168.2,1054.6833333333334,8,8,28,8,"Home Equity Loan, Payday Loan, Credit-Builder Loan, Home Equity Loan, Credit-Builder Loan, Home Equity Loan, Home Equity Loan, and Payday Loan",24,19_,23.65,12.0,Bad,3457.78,24.6690850502677,7 Years and 6 Months,Yes,91.8454032311883,140.8990827663271,Low_spent_Small_value_payments,162.723847335818,Standard
0x152c5,CUS_0x4605,August,Graceg,26,592-19-3205,Media_Manager,87314.67,6498.906186631154,5,2,9,2,"Mortgage Loan, and Not Specified",15,4,4.72,1.0,Good,774.36,35.588813070445404,18 Years and 6 Months,No,719.2247835042191,93.1855068475187,High_spent_Large_value_payments,762.0282730171083,Good
0x152d1,CUS_0x789,August,Mihir Dalala,46,059-43-6499,Accountant,16372.12,1648.3433333333335,9,5,28,2,"Credit-Builder Loan, and Credit-Builder Loan",33,20,6.76,14.0,_,2098.56,36.671618450052655,9 Years and 4 Months,NM,16.704234855262552,76.20039556215848,High_spent_Small_value_payments,331.92970291591234,Standard
0x152dd,CUS_0x94d2,August,Langet,54,348-69-3594,Scientist,21834105,2071.50875,4,5,11,1,Credit-Builder Loan,8,12,10.4,5.0,Good,1215.84,35.80986599399993,24 Years and 11 Months,No,16.922557269222168,189.87260232912567,Low_spent_Small_value_payments,290.35571540165216,Standard
0x152e9,CUS_0x95d4,August,Chrisn,54,957-80-4516,Entrepreneur,52205.88,4348.49,1616,6,5,-100,Personal Loan,29,12,_,4.0,Standard,203.33,37.68351020732253,28 Years and 8 Months,Yes,40.58526111378557,416.15196019587717,Low_spent_Small_value_payments,268.1117786903372,Standard
0x152f5,CUS_0xb7d0,August,Angelax,38,668-54-0278,Engineer,16449.27,1089.7725,903,6,20,2,"Debt Consolidation Loan, and Not Specified",22,15,19.86,4.0,Standard,1385.18,26.323164793107523,8 Years and 3 Months,Yes,16.598134235774197,112.07859995966743,Low_spent_Small_value_payments,270.3005158045584,Standard
0x15301,CUS_0xaa93,August,ewichx,41,#F%$D@*&8,Musician,18314.09,1779.174166666667,6,6,34,4_,"Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan, and Auto Loan",19,9,12.5,6.0,_,1865.26,35.869624945441544,11 Years and 3 Months,Yes,38.43049906347612,70.80409630241684,Low_spent_Small_value_payments,358.6828213007737,Poor
